name,ico,address,city,nace,source
Resistant AI s.r.o.,07825439,"Lazarská 13/8, Nové Město, 12000 Praha 2",Prague,62,ares
AI EXPERTS s.r.o.,07968094,"Dvorní 537/3, Dolní Chabry, 18400 Praha 8",Prague,62,ares
Kami AI s.r.o. v likvidaci,07970340,"Washingtonova 1624/5, Nové Město, 11000 Praha 1",Prague,62,ares
AI Systems and Solutions s.r.o.,08245860,"Botanická 238/3, 36263 Dalovice",Prague,62,ares
ICS - AI Development s.r.o.,08259798,"Václavské náměstí 832/19, Nové Město, 11000 Praha 1",Prague,62,ares
"AI Wine travel in Czech, s.r.o.",08311315,"Wiesenthalova 1034/6, Řeporyje, 15500 Praha 5",Prague,62,ares
integritas.ai s.r.o.,08333629,"Vinohradská 343/6, Vinohrady, 12000 Praha 2",Prague,62,ares
"prg.ai, z. s.",08345091,"Staroměstské náměstí 1/4, Staré Město, 11000 Praha 1",Prague,62,ares
"iC systems.ai, s.r.o.",08623821,"Rumunská 655/9, Liberec IV-Perštýn, 46001 Liberec",Prague,62,ares
Replicator.ai s.r.o.,08638934,"Bělehradská 858/23, Vinohrady, 12000 Praha 2",Prague,62,ares
AI DEX Solutions a.s.,08713065,"Plaská 622/3, Malá Strana, 15000 Praha 5",Prague,62,ares
AI kurzy s.r.o.,08751579,"Zahradní 2004/46d, 79201 Bruntál",Prague,62,ares
EverConn.AI s.r.o.,08900418,"Rybná 716/24, Staré Město, 11000 Praha 1",Prague,62,ares
PiVa AI s.r.o.,08997187,"Technická 3000/7, Jižní Předměstí, 30100 Plzeň",Prague,62,ares
GitGut.ai s.r.o.,09103422,"Na Farkách č.ev. 92, Troja, 17100 Praha 7",Prague,62,ares
Booke AI s.r.o.,09506454,"Kaprova 42/14, Staré Město, 11000 Praha 1",Prague,62,ares
AI Ideas s.r.o.,09524266,"Olivova 2096/4, Nové Město, 11000 Praha 1",Prague,62,ares
"AI Trading Investment s.r.o., osoba rizikového kapitálu",09637389,"Kaprova 42/14, Staré Město, 11000 Praha 1",Prague,62,ares
"MAMA AI Eva, s.r.o.",09738207,"Revoluční 764/17, Staré Město, 11000 Praha 1",Prague,62,ares
Filuta AI CZ s.r.o.,09745424,"Sokolovská 131/86, Karlín, 18600 Praha 8",Prague,62,ares
"The MAMA AI, SE",09767223,"Revoluční 764/17, Staré Město, 11000 Praha 1",Prague,62,ares
"AI check, s.r.o.",09830481,"Pellicova 113/3c, Staré Brno, 60200 Brno",Prague,62,ares
Newlife.ai s.r.o.,09872345,"Kurzova 2222/16, Stodůlky, 15500 Praha 5",Prague,62,ares
ThisAndThat.ai s.r.o.,09928782,"V závětří 1478/6, Holešovice, 17000 Praha 7",Prague,62,ares
AI Doctor s.r.o.,09934766,"Štěpánská 539/9, Nové Město, 12000 Praha 2",Prague,62,ares
Nexilia.ai s.r.o.,09934995,"Pilařská 122/4, Satalice, 19015 Praha 9",Prague,62,ares
BIMA AI s.r.o.,09974466,"Olivova 2096/4, Nové Město, 11000 Praha 1",Prague,62,ares
AI Corp. s.r.o.,10688455,"Opletalova 1284/37, Nové Město, 11000 Praha 1",Prague,62,ares
"MAMA AI Coolma, s.r.o.",10707522,"Revoluční 764/17, Staré Město, 11000 Praha 1",Prague,62,ares
"PREMIER AI, s.r.o.",10779981,"Rozýnova 2080/8, Břevnov, 16900 Praha 6",Prague,62,ares
"SaturFin.AI, SE",10921389,"Panská 895/6, Nové Město, 11000 Praha 1",Prague,62,ares
"Anodius.ai, s.r.o.",10935053,"Školská 660/3, Nové Město, 11000 Praha 1",Prague,62,ares
AI KAIF FOOD s.r.o.,11668512,"Chvalská 718/10, Hloubětín, 19800 Praha 9",Prague,62,ares
AI services s.r.o.,11847476,"Nové sady 988/2, Staré Brno, 60200 Brno",Prague,62,ares
TRANSPORT AI LAB s.r.o.,11957239,"Lidická 700/19, Veveří, 60200 Brno",Prague,62,ares
AI Excellence s.r.o.,13951106,"Prvního pluku 143/12, Karlín, 18600 Praha 8",Prague,62,ares
MAMA TELMA AI s.r.o.,14022087,"Revoluční 764/17, Staré Město, 11000 Praha 1",Prague,62,ares
AI Mentoring s.r.o.,14038978,"U skládky 1472/11, Libeň, 19000 Praha 9",Prague,62,ares
"budejovice.ai, z.s.",14044765,"Vidovská 219, 37007 Roudné",Prague,62,ares
Thi Ái Hoang,14176149,"Riegrova 138, 28144 Zásmuky",Prague,62,ares
Drive Guard AI s.r.o.,14203316,"Harantova 511/14, Jižní Předměstí, 30100 Plzeň",Prague,62,ares
AI FARMING s.r.o.,14262398,"Menšíkova 144/30, Sadová, 61200 Brno",Prague,62,ares
coworkers.ai s.r.o.,14278359,"Purkyňova 670/142, Medlánky, 61200 Brno",Prague,62,ares
MAMA TELMA AI SOP s.r.o.,14336405,"Revoluční 764/17, Staré Město, 11000 Praha 1",Prague,62,ares
CEPHALUS AI s.r.o.,17113229,"Menšíkova 144/30, Sadová, 61200 Brno",Prague,62,ares
Cybero AI a.s.,17119723,"Muchova 223/9, Dejvice, 16000 Praha 6",Prague,62,ares
Wanshun Ai,17247411,"Šaldova 431/22, Karlín, 18600 Praha 8",Prague,62,ares
GP AI Solutions s.r.o.,17329701,"Korunní 1208/74, Vinohrady, 10100 Praha 10",Prague,62,ares
"DEEPEFFECTS.AI, s.r.o.",17378885,"Nábřeží 764/7, 77900 Olomouc",Prague,62,ares
AI TEK s.r.o.,17466202,"Vidovská 219, 37007 Roudné",Prague,62,ares
MAŃSKI AI s.r.o.,17571987,"Nové sady 988/2, Staré Brno, 60200 Brno",Prague,62,ares
"Look AI Ventures SICAV, a.s.",17604087,"Radlická 180/50, Smíchov, 15000 Praha 5",Prague,62,ares
"AI INTEGRATION INSTITUTE, z.s.",17708613,"Žižkova tř. 313/20, České Budějovice 6, 37001 České Budějovice",Prague,62,ares
AI Capital s.r.o.,17726450,"Pernerova 691/42, Karlín, 18600 Praha 8",Prague,62,ares
Injected AI s.r.o.,17806135,"Běchorská 225/141, Horní Počernice, 19300 Praha 9",Prague,62,ares
"AI dětem, z.s.",17914582,"Kozinovo náměstí 1534/7, Hostivař, 10200 Praha 10",Prague,62,ares
"Elin.ai, s.r.o.",17921856,"Teslova 1120/1, Skvrňany, 30100 Plzeň",Prague,62,ares
Ai Van Leová,17954754,"Třída Čsl. armády 4, 50401 Nový Bydžov",Prague,62,ares
knowdroids.ai SE,17973716,"Jindřišská 941/24, Nové Město, 11000 Praha 1",Prague,62,ares
AI Enter s.r.o.,19086652,"Zahradní 2004/46d, 79201 Bruntál",Prague,62,ares
Accel Drive Work AI s.r.o.,19140061,"Kuštova 2685, Rakovník II, 26901 Rakovník",Prague,62,ares
Accel Drive AI s.r.o.,19140142,"Korunní 2569/108, Vinohrady, 10100 Praha 10",Prague,62,ares
"Respectful AI, s.r.o.",19233558,"Na Perštýně 342/1, Staré Město, 11000 Praha 1",Prague,62,ares
SIFT AI s.r.o.,19277351,"Bohunická 517/55, Horní Heršpice, 61900 Brno",Prague,62,ares
"The FOGY AI Services, s.r.o.",19279060,"Zahradní 117, 25069 Máslovice",Prague,62,ares
360 ai.me s.r.o.,19325631,"Sekaninova 1021/26, Nusle, 12800 Praha 2",Prague,62,ares
Woodler AI s.r.o.,19386621,"Lidická 700/19, Veveří, 60200 Brno",Prague,62,ares
Lakmoos AI s.r.o.,19395108,"Příkop 843/4, Zábrdovice, 60200 Brno",Prague,62,ares
Blue AI s.r.o.,19396490,"Vinohradská 1756/114, Vinohrady, 13000 Praha 3",Prague,62,ares
ZIMA AI s.r.o.,19439083,"Hlavní třída 131/9, 73701 Český Těšín",Prague,62,ares
WPCare.ai s.r.o.,19443943,"Cejl 29/76, Zábrdovice, 60200 Brno",Prague,62,ares
prijimacky.ai s.r.o.,19537735,"Družstevní 565, Litol, 28922 Lysá nad Labem",Prague,62,ares
Futured AI s.r.o.,19539843,"Veselá 238/39, Brno-město, 60200 Brno",Prague,62,ares
Pury.ai s.r.o.,19552149,"Východní 676, 66424 Drásov",Prague,62,ares
Ockham AI s.r.o.,19632380,"Vojtěšská 211/6, Nové Město, 11000 Praha 1",Prague,62,ares
Analyzer AI s.r.o.,19652143,"Školská 689/20, Nové Město, 11000 Praha 1",Prague,62,ares
Raventic AI s.r.o.,19662157,"Rybná 716/24, Staré Město, 11000 Praha 1",Prague,62,ares
AI Harmony z.ú.,19694202,"V Podbabě 2738/12, Dejvice, 16000 Praha 6",Prague,62,ares
AI Akademie s.r.o.,19713037,"U družstva Práce 1476/76, Braník, 14000 Praha 4",Prague,62,ares
AI Boheme s.r.o.,19744315,"Kaprova 42/14, Staré Město, 11000 Praha 1",Prague,62,ares
AI Efektivia s.r.o.,19760680,"Příkop 838/6, Zábrdovice, 60200 Brno",Prague,62,ares
RiverMind AI s.r.o.,19785585,"Pražákova 1008/69, Štýřice, 63900 Brno",Prague,62,ares
ProImpact.AI s.r.o.,19787651,"Bělehradská 858/23, Vinohrady, 12000 Praha 2",Prague,62,ares
PerfSec.AI s.r.o.,19811420,"Lidická 700/19, Veveří, 60200 Brno",Prague,62,ares
BRIZ AI s.r.o.,19830017,"Karolinská 661/4, Karlín, 18600 Praha 8",Prague,62,ares
aReception.ai s.r.o.,19836082,"Purkyňova 670/142, Medlánky, 61200 Brno",Prague,62,ares
CRYPTOSEED.AI s.r.o.,19927606,"Žižkova 236/11, 47001 Česká Lípa",Prague,62,ares
Simurgh AI s.r.o.,19927924,"U Mlejnku 100, Přemyšlení, 25066 Zdiby",Prague,62,ares
Vetee.ai s.r.o.,19961685,"Boudníkova 2538/13, Libeň, 18000 Praha 8",Prague,62,ares
Ai Sakurai Suchankova,19976682,"Rudé armády 17, 43144 Droužkovice",Prague,62,ares
AI bot solutions s.r.o.,19994052,"Pražákova 1008/69, Štýřice, 63900 Brno",Prague,62,ares
28M.ai s.r.o.,21007420,"Neklanova 152/44, Vyšehrad, 12800 Praha 2",Prague,62,ares
Stream AI s.r.o.,21013217,"náměstí I. P. Pavlova 1789/5, Nové Město, 12000 Praha 2",Prague,62,ares
Ordinary AI Works s.r.o.,21045950,"Nové sady 988/2, Staré Brno, 60200 Brno",Prague,62,ares
LAVWU AI s.r.o.,21063311,"Nové sady 988/2, Staré Brno, 60200 Brno",Prague,62,ares
AI EMPIRE CZECH s.r.o.,21148058,"Zámostní 1155/27, Slezská Ostrava, 71000 Ostrava",Prague,62,ares
AMAZING AI s.r.o.,21148139,"Na Folimance 2155/15, Vinohrady, 12000 Praha 2",Prague,62,ares
Bronin AI s.r.o.,21160180,"Sokolovská 92/74, Karlín, 18600 Praha 8",Prague,62,ares
MAMA AI Cipherella s.r.o.,21182931,"Revoluční 764/17, Staré Město, 11000 Praha 1",Prague,62,ares
MedicaLM AI s.r.o.,21236062,"Lipenská 1133/58, České Budějovice 3, 37001 České Budějovice",Prague,62,ares
AI EMPIRE PRAGUE s.r.o.,21241112,"Rybná 716/24, Staré Město, 11000 Praha 1",Prague,62,ares
Advanced AI s.r.o.,21253951,"Příčná 1892/4, Nové Město, 11000 Praha 1",Prague,62,ares
AI Institute s.r.o.,21258554,"Svobodova 700/1a, Stará Role, 36017 Karlovy Vary",Prague,62,ares
AI BRNO s.r.o.,21265909,"Lidická 700/19, Veveří, 60200 Brno",Prague,62,ares
AI Technology Services s.r.o.,21266697,"Kolářova 2183/36, Modřany, 14300 Praha 4",Prague,62,ares
Generative AI s.r.o.,21282625,"Kurzova 2222/16, Stodůlky, 15500 Praha 5",Prague,62,ares
BetterSide.ai s.r.o.,21287325,"třída 1. máje 3414/11a, 69002 Břeclav",Prague,62,ares
AI Fin s.r.o.,21289891,"Babíčkova 1123/6, Hodolany, 77900 Olomouc",Prague,62,ares
AI Euro Consulting s.r.o.,21292337,"Václavské náměstí 2132/47, Nové Město, 11000 Praha 1",Prague,62,ares
Phinest AI s.r.o.,21306451,"Učňovská 406/23, Hrdlořezy, 19000 Praha 9",Prague,62,ares
SDD Fin 24 AI s.r.o.,21314268,"Na Návsi 15, 75111 Radslavice",Prague,62,ares
AI ANALYTICS s.r.o.,21319243,"Václavské náměstí 802/56, Nové Město, 11000 Praha 1",Prague,62,ares
SPECIAL AI s.r.o.,21332231,"Rybná 716/24, Staré Město, 11000 Praha 1",Prague,62,ares
OPEN YOUR AI s.r.o.,21349029,"Rybná 716/24, Staré Město, 11000 Praha 1",Prague,62,ares
AI SummerLab s.r.o.,21371784,"Kaprova 42/14, Staré Město, 11000 Praha 1",Prague,62,ares
AI inovace s.r.o.,21399778,"Na hlídce 1329/22, Žižkov, 13000 Praha 3",Prague,62,ares
"Beverly AI, s.r.o.",21421820,"Varenská 2723/51, Moravská Ostrava, 70200 Ostrava",Prague,62,ares
THE BEST AI s.r.o.,21440271,"Rybná 716/24, Staré Město, 11000 Praha 1",Prague,62,ares
AI DataElit s.r.o.,21440361,"Rybná 716/24, Staré Město, 11000 Praha 1",Prague,62,ares
Pilsen.AI s.r.o.,21542465,"Sokolovská 773/35, Severní Předměstí, 32300 Plzeň",Prague,62,ares
AI PRAGUE s.r.o.,21589259,"Rybná 716/24, Staré Město, 11000 Praha 1",Prague,62,ares
Memora AI s.r.o.,21595411,"Písečná 451/6, Troja, 18200 Praha 8",Prague,62,ares
Bitxe Ai Limited s.r.o.,21601500,"Cimburkova 916/8, Žižkov, 13000 Praha 3",Prague,62,ares
AI Security Systems s.r.o.,21602697,"Baarova 1541/38, Michle, 14000 Praha 4",Prague,62,ares
eao.ai s.r.o.,21613036,"Pastýřská 316, Sedlec, 33202 Starý Plzenec",Prague,62,ares
Nowork.ai s.r.o.,21626073,"Dobrovského 664/10, Královo Pole, 61200 Brno",Prague,62,ares
AI guide s.r.o.,21665524,"Na Drážce 1561, Bílé Předměstí, 53003 Pardubice",Prague,62,ares
AI Touch s.r.o.,21668736,"Podolská 401/50, Podolí, 14700 Praha 4",Prague,62,ares
Moove AI s.r.o.,21720274,"Jedovnická 2347/6, Líšeň, 62800 Brno",Prague,62,ares
neuralbros.ai s.r.o.,21740445,"Kurzova 2222/16, Stodůlky, 15500 Praha 5",Prague,62,ares
"AI Czech holding, a.s.",21769311,"Čechyňská 419/14a, Trnitá, 60200 Brno",Prague,62,ares
Sparkld.ai s.r.o.,21786291,"Neklanova 150/38, Vyšehrad, 12800 Praha 2",Prague,62,ares
"Foodament.ai, s.r.o.",21798664,"Kaprova 42/14, Staré Město, 11000 Praha 1",Prague,62,ares
"Darteer.ai, s.r.o.",21801142,"Korunní 2569/108, Vinohrady, 10100 Praha 10",Prague,62,ares
"Advokátní asociace pro AI, z.s.",21861170,"Hvězdova 1716/2b, Nusle, 14000 Praha 4",Prague,62,ares
Terte.AI s.r.o.,21875855,"Petřínská 572/14, Malá Strana, 15000 Praha 5",Prague,62,ares
"TurboNext.ai, odštěpný závod",21884064,"Karolinská 661/4, Karlín, 18600 Praha 8",Prague,62,ares
Latta AI s.r.o.,21894183,"Příčná 1892/4, Nové Město, 11000 Praha 1",Prague,62,ares
NextGen AI Bots s.r.o.,21918350,"Křovinovo náměstí 9/12, Horní Počernice, 19300 Praha 9",Prague,62,ares
"Gallitec AI, s.r.o.",21945748,"Korunní 2569/108, Vinohrady, 10100 Praha 10",Prague,62,ares
Provocator.ai s.r.o.,21971889,"Kloboučnická 1735/26, Nusle, 14000 Praha 4",Prague,62,ares
Elevaty.ai s.r.o.,21994722,"Bucharova 1314/8, Stodůlky, 15800 Praha 5",Prague,62,ares
PECKY AI s.r.o.,22007911,"náměstí Přátelství 1518/2, Hostivař, 10200 Praha 10",Prague,62,ares
AI Content Publishing s.r.o.,22015884,"č.p. 27, 59254 Moravec",Prague,62,ares
RobJob AI s.r.o.,22040773,"K Hájům 1233/2, Stodůlky, 15500 Praha 5",Prague,62,ares
AI Institute Education s.r.o.,22045627,"Svobodova 700/1a, Stará Role, 36017 Karlovy Vary",Prague,62,ares
M & M Reality AI Innovations s.r.o.,22056840,"Nádražní 535/15, Moravská Ostrava, 70200 Ostrava",Prague,62,ares
AI evolution s.r.o.,22063374,"Příčná 1892/4, Nové Město, 11000 Praha 1",Prague,62,ares
AI Elektric s.r.o.,22153110,"č.p. 114, 50703 Kozojedy",Prague,62,ares
Cleevio AI s.r.o.,22159681,"Karolinská 706/3, Karlín, 18600 Praha 8",Prague,62,ares
"G&G AI solutions, s.r.o.",22172165,"Hviezdoslavova 1092/4, Slatina, 62700 Brno",Prague,62,ares
"AI Master, s.r.o.",22243861,"Komenského 1248/5, 74801 Hlučín",Prague,62,ares
Linkable AI s.r.o.,22266933,"Luční 1079/24, Žabovřesky, 61600 Brno",Prague,62,ares
AI Produkce s.r.o.,22297936,"Filmová 689, Kudlov, 76001 Zlín",Prague,62,ares
Grove Minds AI s.r.o.,22314873,"Varšavská 715/36, Vinohrady, 12000 Praha 2",Prague,62,ares
OfficeFlow AI s.r.o.,22468536,"Slavíkova 1555/27, Vinohrady, 12000 Praha 2",Prague,62,ares
Evoke AI s.r.o.,22509321,"Národní 135/14, Nové Město, 11000 Praha 1",Prague,62,ares
"nanotrix.ai, s.r.o.",22543503,"Anenská 546/8, Liberec III-Jeřáb, 46007 Liberec",Prague,62,ares
AI HeatNext s.r.o.,22560289,"Gajdošova 2537/54, Židenice, 61500 Brno",Prague,62,ares
"Kanbu.ai, s.r.o.",22583131,"Nové sady 988/2, Staré Brno, 60200 Brno",Prague,62,ares
KAMO AI s.r.o.,22593331,"Tiché údolí 94, 25263 Roztoky",Prague,62,ares
DEVEON.AI s.r.o.,22642391,"Pikrtova 1737/1a, Nusle, 14000 Praha 4",Prague,62,ares
Simply AI s.r.o.,22642455,"Mařanova 310, Liberec XXIII-Doubí, 46312 Liberec",Prague,62,ares
duvo.ai s.r.o.,22646141,"Na příkopě 392/9, Staré Město, 11000 Praha 1",Prague,62,ares
AI - Asociace Investorů s.r.o.,22655921,"Na palouku 3480/15, Strašnice, 10000 Praha 10",Prague,62,ares
AssIQ.ai  s.r.o.,23009691,"Výstaviště 584/4, Pisárky, 60300 Brno",Prague,62,ares
RiskMinder AI s.r.o.,23020202,"Plzeňská 3352/156, Smíchov, 15000 Praha 5",Prague,62,ares
Partner pro AI s.r.o.,23023392,"Korunní 2569/108, Vinohrady, 10100 Praha 10",Prague,62,ares
AI Care s.r.o.,23072873,"Jakoubka ze Stříbra 781/44, Nové Sady, 77900 Olomouc",Prague,62,ares
Valka.AI s.r.o.,23132221,"Pod dráhou 1637/6, Holešovice, 17000 Praha 7",Prague,62,ares
Akarni AI Technologies CZ s.r.o.,23134356,"Univerzitní 684/8, Malešice, 10800 Praha 10",Prague,62,ares
ROBOOTEC.AI s.r.o.,23152702,"Kaprova 42/14, Staré Město, 11000 Praha 1",Prague,62,ares
AI Staff s.r.o.,23154471,"Na Stínadlech 3113, 41501 Teplice",Prague,62,ares
K&P AI s.r.o.,23164964,"Chudenická 1059/30, Hostivař, 10200 Praha 10",Prague,62,ares
Devereo AI s.r.o.,23175010,"Srázná 5113/1, 58601 Jihlava",Prague,62,ares
VigInfo AI s.r.o.,23181290,"Příčná 1892/4, Nové Město, 11000 Praha 1",Prague,62,ares
Ai Media s.r.o.,23247924,"Zbraslavská 12/11, Malá Chuchle, 15900 Praha 5",Prague,62,ares
simovska.ai s.r.o.,23323035,"Chudenická 1059/30, Hostivař, 10200 Praha 10",Prague,62,ares
EUROPEAN INSTITUTE OF AI z. s.,23345802,"Kaprova 42/14, Staré Město, 11000 Praha 1",Prague,62,ares
Freeman AI s.r.o.,23367636,"č.p. 96, 27342 Dřetovice",Prague,62,ares
AI Med Solutions s.r.o.,23370581,"Vojtěšská 211/6, Nové Město, 11000 Praha 1",Prague,62,ares
TempestLabs AI s.r.o.,23392495,"Bělehradská 858/23, Vinohrady, 12000 Praha 2",Prague,62,ares
CSG AI a.s.,23420332,"U Rustonky 714/1, Karlín, 18600 Praha 8",Prague,62,ares
QuantumSpring.ai s.r.o.,23421380,"Na příkopě 392/9, Staré Město, 11000 Praha 1",Prague,62,ares
AI Universe s.r.o.,23427078,"Jaurisova 515/4, Michle, 14000 Praha 4",Prague,62,ares
AI Horizon s.r.o.,23429747,"Holečkova 789/49, Smíchov, 15000 Praha 5",Prague,62,ares
"Clientee AI, s.r.o.",23435186,"Příčná 1892/4, Nové Město, 11000 Praha 1",Prague,62,ares
Filuta AI Services s.r.o.,23464101,"Krymská 238/18, Vršovice, 10100 Praha 10",Prague,62,ares
"Bouncepass AI, s.r.o.",23476389,"Poupětova 1128/22, Holešovice, 17000 Praha 7",Prague,62,ares
Zantra AI s.r.o.,23509732,"Kaprova 42/14, Staré Město, 11000 Praha 1",Prague,62,ares
Cue AI Technologies s.r.o.,23520159,"Na ovčinách 970/4, Holešovice, 17000 Praha 7",Prague,62,ares
GeoKriško s.r.o.,23552336,"Korunní 2569/108, Vinohrady, 10100 Praha 10",Prague,62,ares
BOTLINE AI s.r.o.,23572515,"Plzeňská 3352/156, Smíchov, 15000 Praha 5",Prague,62,ares
AI hire s.r.o.,23610531,"Pohodová 55, 67168 Šanov",Prague,62,ares
Frenk.ai s.r.o.,23625422,"Radimovice 38, 25169 Petříkov",Prague,62,ares
Ada AI s.r.o.,23627298,"Ve Stráni 330, 25101 Herink",Prague,62,ares
AI VESTA s.r.o.,23672412,"Bořivojova 875/12, Žižkov, 13000 Praha 3",Prague,62,ares
Vesely.ai s.r.o.,23702907,"Žireč 179, 54404 Dvůr Králové nad Labem",Prague,62,ares
AI VIP s.r.o.,23708590,"Štefánikova 123/22, 73701 Český Těšín",Prague,62,ares
"AI for U, s.r.o.",23713305,"Korunní 2569/108, Vinohrady, 10100 Praha 10",Prague,62,ares
Nexus AI office s.r.o.,23715448,"Paprsková 1535/2, Krč, 14000 Praha 4",Prague,62,ares
cyberdyne AI s.r.o.,23737204,"Příčná 1892/4, Nové Město, 11000 Praha 1",Prague,62,ares
Fern AI s.r.o.,23741287,"Písečná 451/6, Troja, 18200 Praha 8",Prague,62,ares
"1.AI, základní škola a gymnázium a.s.",23751665,"Ovenecká 78/33, Bubeneč, 17000 Praha 7",Prague,62,ares
AI Strategic s.r.o.,23771615,"Plzeňská 3352/156, Smíchov, 15000 Praha 5",Prague,62,ares
AI PROFIT s.r.o.,23799935,"Soukenická 877/9, Moravská Ostrava, 70200 Ostrava",Prague,62,ares
AI BUDGET s.r.o.,23828552,"Husitská 502/36, Žižkov, 13000 Praha 3",Prague,62,ares
"Siesta AI, s.r.o.",23855312,"Bruselská 266/14, Vinohrady, 12000 Praha 2",Prague,62,ares
AI Health Ventures s.r.o.,23861096,"Na příkopě 392/9, Staré Město, 11000 Praha 1",Prague,62,ares
dawe.ai s.r.o.,23873663,"Bělehradská 858/23, Vinohrady, 12000 Praha 2",Prague,62,ares
AI FUTURE GEN s.r.o.,23898798,"Bílkova 855/19, Staré Město, 11000 Praha 1",Prague,62,ares
AI & AGI Nexus Holding s.r.o.,23934212,"Rybná 716/24, Staré Město, 11000 Praha 1",Prague,62,ares
Miralis AI s.r.o.,23945486,"Nad Královskou oborou 504/27, Bubeneč, 17000 Praha 7",Prague,62,ares
OneClick AI Solutions s.r.o.,23948353,"Sokolovská 428/130, Karlín, 18600 Praha 8",Prague,62,ares
AI & automatization s.r.o.,23963620,"Rybná 716/24, Staré Město, 11000 Praha 1",Prague,62,ares
Dialogis.ai s.r.o.,23985348,"Sokolská 1883/8, Nové Město, 12000 Praha 2",Prague,62,ares
NIKI.AI s.r.o.,23993928,"Řehořova 937/37, Žižkov, 13000 Praha 3",Prague,62,ares
Deliverot.AI s.r.o.,24019526,"Dlouhá 3403/2b, Moravská Ostrava, 70200 Ostrava",Prague,62,ares
Fem AI Lab s.r.o.,24026646,"Kaprova 42/14, Staré Město, 11000 Praha 1",Prague,62,ares
"Kinema AI Lab, s.r.o.",24043362,"Malostranské náměstí 262/9, Malá Strana, 11800 Praha 1",Prague,62,ares
AI OPEN z.s.,24054933,"Ocelkova 643/20, Černý Most, 19800 Praha 9",Prague,62,ares
RelevAnt SEO & AI Agency s.r.o.,24062812,"Blatenská 754/6, Lobzy, 32600 Plzeň",Prague,62,ares
AI shield s.r.o.,24082317,"Nové sady 988/2, Staré Brno, 60200 Brno",Prague,62,ares
"Asociace expertních poradců pro AI ve stavebních procesech, z. s.",24084727,"Generála Svobody 45/27, Liberec XIII-Nové Pavlovice, 46001 Liberec",Prague,62,ares
